rpal_gene,primary_target,all_targets,target_count,best_hit,best_pident,best_qcov,best_evalue,best_bitscore,pass_threshold,reverse_supported,has_extra_copies
RPE_RS20095,ACXYSJ_18995,ACXYSJ_18995,1,ACXYSJ_18995,93.60,99.88,0.00e+00,1548.0,yes,yes,no
RPE_RS20100,ACXYSJ_19000,ACXYSJ_19000,1,ACXYSJ_19000,94.62,98.94,3.31e-59,173.0,yes,yes,no
RPE_RS20105,ACXYSJ_19005,ACXYSJ_19005,1,ACXYSJ_19005,80.90,80.91,1.72e-46,142.0,yes,yes,no
RPE_RS20110,ACXYSJ_19010,ACXYSJ_19010,1,ACXYSJ_19010,86.69,100.00,0.00e+00,540.0,yes,yes,no
RPE_RS20115,ACXYSJ_19015,ACXYSJ_19015,1,ACXYSJ_19015,93.10,98.64,3.39e-96,271.0,yes,yes,no
RPE_RS20120,ACXYSJ_19020,ACXYSJ_19020,1,ACXYSJ_19020,92.18,99.85,0.00e+00,1219.0,yes,yes,no
RPE_RS20125,ACXYSJ_19025,ACXYSJ_19025,1,ACXYSJ_19025,85.25,99.83,0.00e+00,974.0,yes,yes,no
RPE_RS20130,ACXYSJ_19030,ACXYSJ_19030,1,ACXYSJ_19030,66.19,69.31,2.91e-95,278.0,yes,yes,no
RPE_RS20135,ACXYSJ_19035,ACXYSJ_19035,1,ACXYSJ_19035,74.85,99.42,4.29e-91,260.0,yes,yes,no
RPE_RS20140,ACXYSJ_19040,ACXYSJ_19040,1,ACXYSJ_19040,88.96,99.35,4.35e-102,286.0,yes,yes,no
RPE_RS20145,ACXYSJ_19045,ACXYSJ_19045,1,ACXYSJ_19045,92.47,98.65,0.00e+00,542.0,yes,yes,no
RPE_RS20150,ACXYSJ_19050,ACXYSJ_19050,1,ACXYSJ_19050,91.49,98.95,3.93e-59,173.0,yes,yes,no
RPE_RS20155,ACXYSJ_19055,ACXYSJ_19055,1,ACXYSJ_19055,79.11,81.87,8.43e-79,229.0,yes,yes,no
RPE_RS20160,ACXYSJ_19070,ACXYSJ_19070,1,ACXYSJ_19070,82.72,95.29,2.75e-47,142.0,yes,yes,no
RPE_RS20165,ACXYSJ_19075,ACXYSJ_19075,1,ACXYSJ_19075,97.20,99.07,9.34e-76,216.0,yes,yes,no
RPE_RS20170,ACXYSJ_19080,ACXYSJ_19080,1,ACXYSJ_19080,72.78,72.81,1.59e-75,222.0,yes,yes,no
RPE_RS20175,ACXYSJ_19085,ACXYSJ_19085,1,ACXYSJ_19085,94.23,99.68,0.00e+00,600.0,yes,yes,no
RPE_RS20180,ACXYSJ_19090,ACXYSJ_19090,1,ACXYSJ_19090,81.82,99.13,0.00e+00,528.0,yes,yes,no
RPE_RS20185,ACXYSJ_19095,ACXYSJ_19095,1,ACXYSJ_19095,90.27,99.93,0.00e+00,2635.0,yes,yes,no
RPE_RS20190,ACXYSJ_19100,ACXYSJ_19100,1,ACXYSJ_19100,86.06,99.86,0.00e+00,1211.0,yes,yes,no
RPE_RS20195,ACXYSJ_19105,ACXYSJ_19105,1,ACXYSJ_19105,86.39,99.68,0.00e+00,540.0,yes,yes,no
RPE_RS20205,,,0,,,,,,no,no,no
RPE_RS20210,,,0,,,,,,no,no,no
RPE_RS20215,,,0,,,,,,no,no,no
RPE_RS20220,,,0,ACXYSJ_16295,45.74,100.00,2.02e-21,85.5,no,no,no
RPE_RS20225,,,0,,,,,,no,no,no
RPE_RS20230,,,0,,,,,,no,no,no
RPE_RS20235,,,0,,,,,,no,no,no
RPE_RS20240,,,0,,,,,,no,no,no
RPE_RS20245,,,0,ACXYSJ_00185,34.76,101.45,2.99e-51,171.0,no,no,no
RPE_RS20250,,,0,ACXYSJ_00180,43.54,75.38,3.77e-30,107.0,no,no,no
RPE_RS20265,,,0,ACXYSJ_14550,29.11,27.10,2.49e-06,47.4,no,no,no
RPE_RS20270,,,0,ACXYSJ_11845,26.45,52.10,8.59e-09,55.5,no,no,no
RPE_RS20275,,,0,,,,,,no,no,no
RPE_RS20280,,,0,,,,,,no,no,no
RPE_RS20285,,,0,,,,,,no,no,no
RPE_RS20295,ACXYSJ_19430,ACXYSJ_19430,1,ACXYSJ_19430,70.21,96.58,1.86e-70,206.0,yes,yes,no
RPE_RS20300,ACXYSJ_19435,ACXYSJ_19435,1,ACXYSJ_19435,71.43,98.44,1.21e-67,197.0,yes,yes,no
RPE_RS20305,,,0,ACXYSJ_19440,57.85,104.30,0.00e+00,1217.0,no,no,no
RPE_RS20310,,,0,,,,,,no,no,no
RPE_RS20315,,,0,,,,,,no,no,no
RPE_RS20320,,,0,,,,,,no,no,no
RPE_RS20325,,,0,,,,,,no,no,no
RPE_RS20330,ACXYSJ_19445,ACXYSJ_19445,1,ACXYSJ_19445,77.68,96.68,2.08e-133,372.0,yes,yes,no
RPE_RS20335,,,0,ACXYSJ_16225,47.95,75.86,3.34e-102,321.0,no,no,no
RPE_RS20340,,,0,,,,,,no,no,no
RPE_RS20345,,,0,ACXYSJ_03835,32.67,27.52,1.84e-06,46.6,no,no,no
RPE_RS20350,,,0,,,,,,no,no,no
RPE_RS20355,ACXYSJ_19470,ACXYSJ_19470,1,ACXYSJ_19470,89.71,99.71,0.00e+00,613.0,yes,yes,no
RPE_RS20360,ACXYSJ_19475,ACXYSJ_19475,1,ACXYSJ_19475,76.85,94.41,0.00e+00,694.0,yes,yes,no
RPE_RS20370,,,0,ACXYSJ_19480,53.52,100.95,3.05e-51,162.0,no,no,no
RPE_RS20375,ACXYSJ_19490,ACXYSJ_19490,1,ACXYSJ_19490,92.09,99.08,8.19e-140,387.0,yes,yes,no
RPE_RS20380,ACXYSJ_19495,ACXYSJ_19495,1,ACXYSJ_19495,88.56,95.93,1.61e-157,434.0,yes,yes,no
RPE_RS20385,ACXYSJ_19500,ACXYSJ_19500,1,ACXYSJ_19500,69.47,101.39,0.00e+00,889.0,yes,yes,no
RPE_RS20395,ACXYSJ_19505,ACXYSJ_19505,1,ACXYSJ_19505,79.41,99.63,4.54e-144,402.0,yes,yes,no
RPE_RS20400,ACXYSJ_19510,ACXYSJ_19510,1,ACXYSJ_19510,80.92,99.67,2.11e-162,451.0,yes,yes,no
RPE_RS20405,ACXYSJ_19515,ACXYSJ_19515,1,ACXYSJ_19515,72.01,96.08,0.00e+00,512.0,yes,yes,no
RPE_RS20410,ACXYSJ_19520,ACXYSJ_19520,1,ACXYSJ_19520,66.55,96.54,0.00e+00,1187.0,yes,yes,no
RPE_RS20415,ACXYSJ_19525,ACXYSJ_19525,1,ACXYSJ_19525,79.29,99.46,0.00e+00,537.0,yes,yes,no
RPE_RS20420,ACXYSJ_19530,ACXYSJ_19530,1,ACXYSJ_19530,75.41,98.39,2.09e-25,85.9,yes,yes,no
RPE_RS20425,ACXYSJ_19535,ACXYSJ_19535,1,ACXYSJ_19535,92.42,94.29,3.98e-38,118.0,yes,yes,no
RPE_RS20430,ACXYSJ_19540,ACXYSJ_19540,1,ACXYSJ_19540,67.43,74.79,4.44e-74,222.0,yes,yes,no
RPE_RS20435,ACXYSJ_19545,ACXYSJ_19545,1,ACXYSJ_19545,85.53,97.55,3.31e-88,252.0,yes,yes,no
RPE_RS20440,ACXYSJ_19550,ACXYSJ_19550,1,ACXYSJ_19550,81.16,97.30,0.00e+00,574.0,yes,yes,no
RPE_RS20445,ACXYSJ_19555,ACXYSJ_19555,1,ACXYSJ_19555,98.72,78.00,1.13e-49,149.0,yes,yes,no
RPE_RS20450,,,0,ACXYSJ_10025,28.57,67.31,1.89e-06,40.4,no,no,no
RPE_RS20455,,,0,ACXYSJ_16250,37.16,96.10,5.63e-53,175.0,no,no,no
RPE_RS20460,,,0,ACXYSJ_19560,33.96,113.43,4.05e-20,85.1,no,no,no
RPE_RS20465,,,0,,,,,,no,no,no
RPE_RS20470,ACXYSJ_19580,ACXYSJ_19580,1,ACXYSJ_19580,91.20,99.79,0.00e+00,741.0,yes,yes,no
RPE_RS20475,ACXYSJ_19585,ACXYSJ_19585,1,ACXYSJ_19585,92.52,100.94,4.93e-66,191.0,yes,yes,no
RPE_RS20480,ACXYSJ_19590,ACXYSJ_19590,1,ACXYSJ_19590,87.17,99.20,0.00e+00,670.0,yes,yes,no
RPE_RS20485,ACXYSJ_19595,ACXYSJ_19595,1,ACXYSJ_19595,82.00,98.04,8.96e-26,85.9,yes,yes,no
RPE_RS20490,ACXYSJ_19600,ACXYSJ_19600,1,ACXYSJ_19600,87.30,98.44,7.05e-81,231.0,yes,yes,no
RPE_RS20495,,,0,ACXYSJ_19605,64.38,97.33,1.54e-32,105.0,no,no,no
RPE_RS20500,ACXYSJ_19610,ACXYSJ_19610,1,ACXYSJ_19610,85.35,99.84,0.00e+00,1110.0,yes,yes,no
RPE_RS20505,ACXYSJ_19620,ACXYSJ_19620,1,ACXYSJ_19620,77.93,92.61,9.85e-97,278.0,yes,yes,no
RPE_RS20510,ACXYSJ_19625,ACXYSJ_19625,1,ACXYSJ_19625,77.32,97.78,0.00e+00,765.0,yes,yes,no
RPE_RS20515,ACXYSJ_19630,ACXYSJ_19630,1,ACXYSJ_19630,72.32,100.28,0.00e+00,1004.0,yes,yes,no
RPE_RS20520,ACXYSJ_19635,ACXYSJ_19635,1,ACXYSJ_19635,65.31,100.37,0.00e+00,647.0,yes,yes,no
RPE_RS20525,ACXYSJ_19640,ACXYSJ_19640,1,ACXYSJ_19640,94.44,100.00,7.41e-47,142.0,yes,yes,no
RPE_RS20530,ACXYSJ_19645,ACXYSJ_19645,1,ACXYSJ_19645,82.47,97.00,7.52e-59,172.0,yes,yes,no
RPE_RS20535,,,0,ACXYSJ_19655,93.33,63.83,5.48e-83,241.0,no,no,no
RPE_RS20540,ACXYSJ_19660,ACXYSJ_19660,1,ACXYSJ_19660,91.12,98.95,0.00e+00,877.0,yes,yes,no
RPE_RS20545,,,0,,,,,,no,no,no
RPE_RS20550,ACXYSJ_19665,ACXYSJ_19665,1,ACXYSJ_19665,94.37,99.30,4.81e-96,270.0,yes,yes,no
RPE_RS20555,ACXYSJ_19670,ACXYSJ_19670,1,ACXYSJ_19670,67.64,96.87,1.30e-146,412.0,yes,yes,no
RPE_RS20560,ACXYSJ_19675,ACXYSJ_19675,1,ACXYSJ_19675,75.39,86.04,5.86e-104,297.0,yes,yes,no
RPE_RS20565,ACXYSJ_19680,ACXYSJ_19680,1,ACXYSJ_19680,95.12,97.62,4.58e-22,75.9,yes,yes,no
RPE_RS20570,,,0,,,,,,no,no,no
RPE_RS20575,,,0,ACXYSJ_05555,42.95,92.55,5.11e-81,246.0,no,no,no
RPE_RS20580,,,0,ACXYSJ_00485,32.86,93.96,5.40e-14,65.1,no,no,no
RPE_RS20585,,,0,ACXYSJ_21100,27.27,91.08,1.75e-08,49.3,no,no,no
RPE_RS20590,,,0,ACXYSJ_23700,26.58,86.38,1.35e-12,62.8,no,no,no
RPE_RS20595,ACXYSJ_19685,ACXYSJ_19685,1,ACXYSJ_19685,93.77,98.97,0.00e+00,540.0,yes,yes,no
RPE_RS20600,ACXYSJ_19690,ACXYSJ_19690,1,ACXYSJ_19690,75.00,96.20,3.34e-72,211.0,yes,yes,no
RPE_RS20605,,,0,,,,,,no,no,no
RPE_RS20610,,,0,,,,,,no,no,no
RPE_RS20615,ACXYSJ_19715,ACXYSJ_19715,1,ACXYSJ_19715,75.33,99.13,0.00e+00,639.0,yes,yes,no
RPE_RS20620,ACXYSJ_16480,ACXYSJ_16480,1,ACXYSJ_16480,88.18,99.53,0.00e+00,795.0,yes,yes,no
RPE_RS20625,ACXYSJ_16485,ACXYSJ_16485,1,ACXYSJ_16485,83.01,99.62,7.51e-165,454.0,yes,yes,no
RPE_RS20630,ACXYSJ_05050,ACXYSJ_05050,1,ACXYSJ_05050,89.12,95.45,1.61e-98,277.0,yes,yes,no
RPE_RS20635,ACXYSJ_05045,ACXYSJ_05045,1,ACXYSJ_05045,80.67,99.69,0.00e+00,536.0,yes,yes,no
RPE_RS20640,ACXYSJ_05040,ACXYSJ_05040,1,ACXYSJ_05040,88.72,99.38,0.00e+00,587.0,yes,yes,no
RPE_RS20645,ACXYSJ_05035,ACXYSJ_05035,1,ACXYSJ_05035,88.94,99.58,9.45e-158,434.0,yes,yes,no
RPE_RS20650,,,0,,,,,,no,no,no
RPE_RS20655,,,0,,,,,,no,no,no
RPE_RS20660,,,0,,,,,,no,no,no
RPE_RS20665,,,0,ACXYSJ_17420,60.94,62.75,3.29e-22,80.1,no,no,no
RPE_RS20670,,,0,ACXYSJ_17815,55.77,53.06,4.33e-11,51.6,no,no,no
RPE_RS20675,,,0,ACXYSJ_17830,35.71,94.59,4.22e-23,85.9,no,no,no
RPE_RS20680,,,0,,,,,,no,no,no
RPE_RS20685,ACXYSJ_05605,ACXYSJ_05605,1,ACXYSJ_05605,76.81,95.83,2.27e-29,96.7,yes,yes,no
RPE_RS20690,ACXYSJ_05600,ACXYSJ_05600,1,ACXYSJ_05600,65.41,107.56,0.00e+00,618.0,yes,yes,no
RPE_RS20695,ACXYSJ_05595,ACXYSJ_05595,1,ACXYSJ_05595,90.70,99.77,0.00e+00,798.0,yes,yes,no
RPE_RS20700,,,0,,,,,,no,no,no
RPE_RS20705,,,0,,,,,,no,no,no
RPE_RS20710,,,0,,,,,,no,no,no
RPE_RS20715,,,0,,,,,,no,no,no
RPE_RS20720,,,0,ACXYSJ_22960,49.08,98.30,0.00e+00,823.0,no,no,no
RPE_RS20725,ACXYSJ_19460,ACXYSJ_19460,1,ACXYSJ_19460,75.05,99.81,0.00e+00,818.0,yes,yes,no
RPE_RS20730,ACXYSJ_19455,ACXYSJ_19455,1,ACXYSJ_19455,65.85,96.31,2.02e-129,367.0,yes,yes,no
RPE_RS20735,ACXYSJ_19450,ACXYSJ_19450,1,ACXYSJ_19450,74.95,97.86,0.00e+00,775.0,yes,yes,no
RPE_RS20740,,,0,,,,,,no,no,no
RPE_RS20745,ACXYSJ_05590,ACXYSJ_05590,1,ACXYSJ_05590,77.57,99.27,2.93e-161,446.0,yes,yes,no
RPE_RS20750,ACXYSJ_05580,ACXYSJ_05580,1,ACXYSJ_05580,76.58,99.37,2.14e-86,247.0,yes,yes,no
RPE_RS20755,,,0,,,,,,no,no,no
RPE_RS20760,ACXYSJ_05575,ACXYSJ_05575,1,ACXYSJ_05575,82.39,96.78,7.32e-180,496.0,yes,yes,no
RPE_RS20765,ACXYSJ_01750,ACXYSJ_01750,1,ACXYSJ_01750,72.68,98.04,0.00e+00,806.0,yes,yes,no
RPE_RS20770,,,0,ACXYSJ_09715,71.20,52.65,2.04e-158,470.0,no,no,no
RPE_RS20775,ACXYSJ_05550,ACXYSJ_05550,1,ACXYSJ_05550,88.85,99.69,0.00e+00,574.0,yes,yes,no
RPE_RS20780,ACXYSJ_05545,ACXYSJ_05545,1,ACXYSJ_05545,89.14,99.78,0.00e+00,821.0,yes,yes,no
RPE_RS20785,,,0,ACXYSJ_05540,69.88,99.82,0.00e+00,771.0,no,no,no
RPE_RS20790,ACXYSJ_05540,ACXYSJ_05540,1,ACXYSJ_05540,77.54,99.82,0.00e+00,861.0,yes,yes,no
RPE_RS20795,ACXYSJ_05535,ACXYSJ_05535,1,ACXYSJ_05535,92.61,99.44,0.00e+00,990.0,yes,yes,no
RPE_RS20800,ACXYSJ_05530,ACXYSJ_05530,1,ACXYSJ_05530,89.12,98.72,0.00e+00,702.0,yes,yes,no
RPE_RS20805,ACXYSJ_05515,ACXYSJ_05515,1,ACXYSJ_05515,72.00,94.94,6.04e-78,226.0,yes,yes,no
RPE_RS20810,ACXYSJ_05510,ACXYSJ_05510,1,ACXYSJ_05510,69.23,99.49,1.15e-99,284.0,yes,yes,no
RPE_RS20815,ACXYSJ_05505,ACXYSJ_05505,1,ACXYSJ_05505,70.68,94.32,6.85e-118,335.0,yes,yes,no
RPE_RS20820,ACXYSJ_05500,ACXYSJ_05500,1,ACXYSJ_05500,69.37,102.16,9.85e-127,359.0,yes,yes,no
RPE_RS20825,ACXYSJ_05495,ACXYSJ_05495,1,ACXYSJ_05495,84.25,99.75,0.00e+00,590.0,yes,yes,no
RPE_RS20830,ACXYSJ_05490,ACXYSJ_05490,1,ACXYSJ_05490,89.39,98.23,0.00e+00,789.0,yes,yes,no
RPE_RS20835,ACXYSJ_05480,ACXYSJ_05480,1,ACXYSJ_05480,89.45,99.74,0.00e+00,702.0,yes,yes,no
RPE_RS20840,ACXYSJ_05465,ACXYSJ_05465,1,ACXYSJ_05465,78.07,96.76,1.09e-150,419.0,yes,yes,no
RPE_RS20845,ACXYSJ_05460,ACXYSJ_05460,1,ACXYSJ_05460,78.41,96.70,3.20e-45,138.0,yes,yes,no
RPE_RS20850,ACXYSJ_05455,ACXYSJ_05455,1,ACXYSJ_05455,82.72,100.00,0.00e+00,1160.0,yes,yes,no
RPE_RS20855,ACXYSJ_05445,ACXYSJ_05445,1,ACXYSJ_05445,75.80,99.37,3.25e-83,239.0,yes,yes,no
RPE_RS20860,ACXYSJ_05440,ACXYSJ_05440,1,ACXYSJ_05440,74.85,99.42,2.96e-83,240.0,yes,yes,no
RPE_RS20865,ACXYSJ_05435,ACXYSJ_05435,1,ACXYSJ_05435,90.75,99.75,0.00e+00,766.0,yes,yes,no
RPE_RS20870,ACXYSJ_05430,ACXYSJ_05430,1,ACXYSJ_05430,83.50,95.81,2.43e-133,370.0,yes,yes,no
RPE_RS20875,,,0,ACXYSJ_05425,47.37,95.00,9.62e-09,43.5,no,no,no
RPE_RS20880,ACXYSJ_05420,ACXYSJ_05420,1,ACXYSJ_05420,71.39,99.74,0.00e+00,577.0,yes,yes,no
RPE_RS20885,ACXYSJ_05415,ACXYSJ_05415,1,ACXYSJ_05415,85.09,97.44,7.50e-63,184.0,yes,yes,no
RPE_RS20890,ACXYSJ_05410,ACXYSJ_05410,1,ACXYSJ_05410,71.08,89.57,1.15e-123,351.0,yes,yes,no
RPE_RS20895,ACXYSJ_05405,ACXYSJ_05405,1,ACXYSJ_05405,76.04,100.00,0.00e+00,501.0,yes,yes,no
RPE_RS20900,,,0,,,,,,no,no,no
RPE_RS20905,ACXYSJ_07745,ACXYSJ_07745,1,ACXYSJ_07745,68.64,80.27,3.84e-29,101.0,yes,yes,no
RPE_RS20910,ACXYSJ_05395,ACXYSJ_05395,1,ACXYSJ_05395,65.74,89.63,3.27e-99,286.0,yes,yes,no
RPE_RS20915,,,0,,,,,,no,no,no
RPE_RS20920,,,0,ACXYSJ_14915,57.14,97.88,4.92e-97,280.0,no,no,no
RPE_RS20925,,,0,,,,,,no,no,no
RPE_RS20930,,,0,,,,,,no,no,no
RPE_RS20935,,,0,,,,,,no,no,no
RPE_RS20940,ACXYSJ_05260,ACXYSJ_05260,1,ACXYSJ_05260,82.09,105.76,0.00e+00,1771.0,yes,yes,no
RPE_RS20945,,,0,,,,,,no,no,no
RPE_RS20950,ACXYSJ_05245,ACXYSJ_05245,1,ACXYSJ_05245,76.47,98.08,1.89e-50,152.0,yes,yes,no
RPE_RS20955,ACXYSJ_05255,ACXYSJ_05255,1,ACXYSJ_05255,79.59,98.99,2.51e-54,161.0,yes,yes,no
RPE_RS20960,ACXYSJ_05250,ACXYSJ_05250,1,ACXYSJ_05250,85.26,98.96,5.21e-56,166.0,yes,yes,no
RPE_RS20965,,,0,,,,,,no,no,no
RPE_RS20970,,,0,,,,,,no,no,no
RPE_RS20975,ACXYSJ_05240,ACXYSJ_05240,1,ACXYSJ_05240,91.85,99.76,0.00e+00,776.0,yes,yes,no
RPE_RS20980,,,0,ACXYSJ_16525,51.79,56.40,1.85e-107,335.0,no,no,no
RPE_RS20985,ACXYSJ_05235,ACXYSJ_05235,1,ACXYSJ_05235,78.05,65.60,6.41e-36,117.0,yes,yes,no
RPE_RS20990,,,0,,,,,,no,no,no
RPE_RS20995,,,0,ACXYSJ_02010,34.78,38.85,6.72e-07,47.0,no,no,no
RPE_RS21000,ACXYSJ_17845,ACXYSJ_17845,1,ACXYSJ_17845,91.68,98.32,0.00e+00,885.0,yes,yes,no
RPE_RS21005,ACXYSJ_17850,ACXYSJ_17850,1,ACXYSJ_17850,91.21,99.75,0.00e+00,737.0,yes,yes,no
RPE_RS21010,,,0,,,,,,no,no,no
RPE_RS21015,ACXYSJ_17860,ACXYSJ_17860,1,ACXYSJ_17860,84.76,99.08,0.00e+00,740.0,yes,yes,no
RPE_RS21020,,,0,ACXYSJ_13515,31.38,90.00,2.08e-63,216.0,no,no,no
RPE_RS21030,ACXYSJ_17870,ACXYSJ_17870,1,ACXYSJ_17870,84.68,99.73,0.00e+00,667.0,yes,yes,no
RPE_RS21035,ACXYSJ_17875,ACXYSJ_17875,1,ACXYSJ_17875,79.58,99.17,1.75e-131,368.0,yes,yes,no
RPE_RS21040,ACXYSJ_17880,ACXYSJ_17880,1,ACXYSJ_17880,87.90,98.80,4.41e-157,433.0,yes,yes,no
RPE_RS21045,ACXYSJ_17885,ACXYSJ_17885,1,ACXYSJ_17885,77.33,93.60,2.03e-159,447.0,yes,yes,no
RPE_RS21050,ACXYSJ_17890,ACXYSJ_17890,1,ACXYSJ_17890,87.50,99.65,0.00e+00,507.0,yes,yes,no
RPE_RS21055,,,0,ACXYSJ_00140,29.50,40.06,1.01e-11,60.5,no,no,no
RPE_RS21060,ACXYSJ_17895,ACXYSJ_17895,1,ACXYSJ_17895,88.27,99.75,0.00e+00,686.0,yes,yes,no
RPE_RS21065,,,0,ACXYSJ_17900,59.74,93.90,8.35e-32,103.0,no,no,no
RPE_RS21070,,,0,ACXYSJ_07935,28.41,77.88,1.67e-06,46.2,no,no,no
RPE_RS21075,ACXYSJ_17745,ACXYSJ_17745,1,ACXYSJ_17745,71.31,99.21,0.00e+00,907.0,yes,yes,no
RPE_RS21080,ACXYSJ_17910,ACXYSJ_17910,1,ACXYSJ_17910,79.09,99.65,4.74e-175,482.0,yes,yes,no
RPE_RS21085,,,0,,,,,,no,no,no
RPE_RS21090,ACXYSJ_17920,ACXYSJ_17920,1,ACXYSJ_17920,85.92,100.24,0.00e+00,700.0,yes,yes,no
RPE_RS21095,ACXYSJ_17925,ACXYSJ_17925,1,ACXYSJ_17925,88.89,99.68,0.00e+00,540.0,yes,yes,no
RPE_RS21100,ACXYSJ_17930,ACXYSJ_17930,1,ACXYSJ_17930,83.53,99.31,0.00e+00,695.0,yes,yes,no
RPE_RS21105,ACXYSJ_17935,ACXYSJ_17935,1,ACXYSJ_17935,89.56,99.60,2.46e-166,457.0,yes,yes,no
RPE_RS21110,ACXYSJ_17940,ACXYSJ_17940,1,ACXYSJ_17940,92.64,99.57,7.27e-159,436.0,yes,yes,no
RPE_RS21115,ACXYSJ_17970,ACXYSJ_17970,1,ACXYSJ_17970,94.23,93.86,0.00e+00,496.0,yes,yes,no
RPE_RS21120,ACXYSJ_17975,ACXYSJ_17975,1,ACXYSJ_17975,88.80,99.84,0.00e+00,1171.0,yes,yes,no
RPE_RS21125,,,0,ACXYSJ_20615,52.25,90.98,1.36e-30,103.0,no,no,no
RPE_RS21130,ACXYSJ_17980,ACXYSJ_17980,1,ACXYSJ_17980,92.93,99.66,0.00e+00,515.0,yes,yes,no
RPE_RS21135,ACXYSJ_17985,ACXYSJ_17985,1,ACXYSJ_17985,90.20,99.72,0.00e+00,609.0,yes,yes,no
RPE_RS21140,ACXYSJ_17990,ACXYSJ_17990,1,ACXYSJ_17990,91.31,99.77,0.00e+00,809.0,yes,yes,no
RPE_RS21145,ACXYSJ_17995,ACXYSJ_17995,1,ACXYSJ_17995,92.75,98.92,0.00e+00,518.0,yes,yes,no
RPE_RS21150,,,0,,,,,,no,no,no
RPE_RS21155,,,0,ACXYSJ_01600,36.82,98.56,5.30e-87,273.0,no,no,no
RPE_RS21160,,,0,ACXYSJ_07165,32.36,100.36,5.05e-32,116.0,no,no,no
RPE_RS21165,,,0,,,,,,no,no,no
RPE_RS21170,,,0,,,,,,no,no,no
RPE_RS21175,,,0,ACXYSJ_21475,26.37,99.50,1.42e-24,105.0,no,no,no
RPE_RS21180,,,0,,,,,,no,no,no
RPE_RS21185,,,0,,,,,,no,no,no
RPE_RS21190,,,0,ACXYSJ_21185,27.38,44.44,1.50e-06,46.6,no,no,no
RPE_RS21195,,,0,,,,,,no,no,no
RPE_RS21200,,,0,,,,,,no,no,no
RPE_RS21205,,,0,,,,,,no,no,no
RPE_RS21210,,,0,,,,,,no,no,no
RPE_RS21225,,,0,ACXYSJ_05060,26.36,58.87,5.09e-18,82.8,no,no,no
RPE_RS21230,,,0,,,,,,no,no,no
RPE_RS21240,,,0,,,,,,no,no,no
RPE_RS21245,,,0,ACXYSJ_17725,28.09,91.52,3.04e-34,127.0,no,no,no
RPE_RS21250,,,0,ACXYSJ_22445,30.95,32.94,3.96e-06,43.9,no,no,no
RPE_RS21255,,,0,ACXYSJ_17965,25.28,99.44,7.82e-16,74.7,no,no,no
RPE_RS21260,,,0,ACXYSJ_02375,23.24,34.72,8.85e-06,43.9,no,no,no
RPE_RS21265,,,0,ACXYSJ_17960,38.64,98.88,6.45e-42,136.0,no,no,no
RPE_RS21270,,,0,ACXYSJ_18020,27.40,64.60,1.29e-08,50.4,no,no,no
RPE_RS21275,,,0,,,,,,no,no,no
RPE_RS21280,,,0,ACXYSJ_24455,42.35,101.68,9.96e-112,335.0,no,no,no
RPE_RS21285,,,0,ACXYSJ_17580,42.45,97.85,3.20e-57,185.0,no,no,no
RPE_RS21290,ACXYSJ_17575,ACXYSJ_17575,1,ACXYSJ_17575,70.00,98.77,2.25e-175,486.0,yes,yes,no
RPE_RS21300,ACXYSJ_06735,ACXYSJ_06735,1,ACXYSJ_06735,81.66,96.60,0.00e+00,620.0,yes,yes,no
RPE_RS21305,ACXYSJ_06730,ACXYSJ_06730,1,ACXYSJ_06730,88.08,95.70,0.00e+00,1189.0,yes,yes,no
RPE_RS21310,ACXYSJ_11120,ACXYSJ_11120,1,ACXYSJ_11120,71.21,98.51,1.17e-27,91.7,yes,yes,no
RPE_RS21315,,,0,ACXYSJ_06720,58.82,97.76,5.90e-114,328.0,no,no,no
RPE_RS21320,ACXYSJ_06715,ACXYSJ_06715,1,ACXYSJ_06715,83.42,98.91,5.01e-111,311.0,yes,yes,no
RPE_RS21325,ACXYSJ_06710,ACXYSJ_06710,1,ACXYSJ_06710,89.93,99.29,1.27e-88,251.0,yes,yes,no
RPE_RS21330,,,0,ACXYSJ_23970,30.39,87.10,1.19e-45,162.0,no,no,no
RPE_RS21335,ACXYSJ_06695,ACXYSJ_06695,1,ACXYSJ_06695,99.14,99.57,6.42e-171,467.0,yes,yes,no
RPE_RS21340,,,0,ACXYSJ_17780,40.98,96.18,1.76e-72,225.0,no,no,no
RPE_RS21345,ACXYSJ_17735,ACXYSJ_17735,1,ACXYSJ_17735,72.92,99.58,0.00e+00,689.0,yes,yes,no
RPE_RS21350,,,0,ACXYSJ_18000,60.00,90.60,1.12e-50,156.0,no,no,no
RPE_RS21355,,,0,ACXYSJ_05285,29.32,88.43,1.12e-09,53.1,no,no,no
RPE_RS21360,,,0,ACXYSJ_19325,64.09,97.78,8.91e-93,269.0,no,no,no
RPE_RS21365,ACXYSJ_16475,ACXYSJ_16475,1,ACXYSJ_16475,67.03,65.84,1.18e-155,459.0,yes,yes,no
RPE_RS21375,ACXYSJ_19330,ACXYSJ_19330,1,ACXYSJ_19330,86.37,99.80,0.00e+00,882.0,yes,yes,no
RPE_RS21380,,,0,,,,,,no,no,no
RPE_RS21385,ACXYSJ_06690,ACXYSJ_06690,1,ACXYSJ_06690,75.00,99.66,4.02e-169,467.0,yes,yes,no
RPE_RS21390,ACXYSJ_06685,ACXYSJ_06685,1,ACXYSJ_06685,78.87,99.49,0.00e+00,593.0,yes,yes,no
