query_locus_tag,query_gene,query_product,subject_locus_tag,subject_gene,subject_product,pident,qcov,scov,evalue,bitscore,reciprocal_best_hit,pass_threshold,used_for_conversion
PGIDNB_22620,,SnoaL-like domain-containing protein,ACXYSJ_22765,,nuclear transport factor 2 family protein,100,100,100,6.25E-95,266,yes,yes,yes
PGIDNB_22625,,"Transcriptional regulator, TetR family",ACXYSJ_22770,,TetR/AcrR family transcriptional regulator,100,100,100,1.42E-132,365,yes,yes,yes
PGIDNB_22630,,Sel1,ACXYSJ_22775,,hypothetical protein,100,100,100,0.00E+00,2232,yes,yes,yes
PGIDNB_22635,tauE,permease,ACXYSJ_22780,,sulfite exporter TauE/SafE family protein,100,100,100,0.00E+00,588,yes,yes,yes
PGIDNB_22640,,TIGR02186 family protein,ACXYSJ_22785,,TIGR02186 family protein,100,100,100,0.00E+00,534,yes,yes,yes
PGIDNB_22645,,Metallophosphoesterase,ACXYSJ_22790,pdeM,ligase-associated DNA damage response endonuclease PdeM,100,100,100,9.61E-177,482,yes,yes,yes
PGIDNB_22650,,"ATP dependent helicase, Lhr family",ACXYSJ_22795,,ligase-associated DNA damage response DEXH box helicase,100,100,100,0.00E+00,1814,yes,yes,yes
PGIDNB_22655,livK,branched-chain amino acid ABC transporter substrate-binding protein,ACXYSJ_22800,,ABC transporter substrate-binding protein,100,100,100,0.00E+00,836,yes,yes,yes
PGIDNB_22660,,Putative outer membrane protein,ACXYSJ_22805,,outer membrane protein,100,100,100,0.00E+00,900,yes,yes,yes
PGIDNB_22665,,ligase-associated DNA damage response exonuclease,ACXYSJ_22810,,ligase-associated DNA damage response exonuclease,100,99.14,100,0.00E+00,702,yes,yes,yes
PGIDNB_22670,,ATP-dependent DNA ligase,ACXYSJ_22815,,ATP-dependent DNA ligase,100,100,100,0.00E+00,1265,yes,yes,yes
PGIDNB_22675,,DUF6460 domain-containing protein,ACXYSJ_22820,,DUF6460 domain-containing protein,100,100,100,5.40E-66,191,yes,yes,yes
PGIDNB_22680,,putative multidrug resistance protein NorM,ACXYSJ_22825,,MATE family efflux transporter,100,100,100,0.00E+00,808,yes,yes,yes
PGIDNB_22685,,Carbonic anhydrase,ACXYSJ_22830,,carbonic anhydrase,100,100,100,9.65E-172,469,yes,yes,yes
PGIDNB_22690,,Beta-lactamase-like,ACXYSJ_22835,,MBL fold metallo-hydrolase,100,100,100,0.00E+00,497,yes,yes,yes
PGIDNB_22695,pyrD,quinone-dependent dihydroorotate dehydrogenase,ACXYSJ_22840,,quinone-dependent dihydroorotate dehydrogenase,100,100,100,0.00E+00,718,yes,yes,yes
PGIDNB_22700,,DUF952 domain-containing protein,ACXYSJ_22845,,DUF952 domain-containing protein,100,100,100,2.01E-81,231,yes,yes,yes
PGIDNB_22705,,hypothetical protein,,,,,,,,,no,no,no
PGIDNB_22710,,DNA-binding protein,ACXYSJ_22850,,S24 family peptidase,100,99.05,100,5.15E-153,419,yes,yes,yes
PGIDNB_22715,,Carbonic anhydrase,ACXYSJ_22855,,carbonic anhydrase,100,100,100,0.00E+00,525,yes,yes,yes
PGIDNB_22720,,"Peptidase C14, caspase catalytic subunit p20",ACXYSJ_22860,,caspase family protein,100,100,100,0.00E+00,580,yes,yes,yes
PGIDNB_22725,,hypothetical protein,ACXYSJ_22865,,hypothetical protein,100,100,100,0.00E+00,1183,yes,yes,yes
PGIDNB_22730,,nuclease,ACXYSJ_22870,,thermonuclease family protein,100,100,100,0.00E+00,498,yes,yes,yes
PGIDNB_22735,,LssY-C domain-containing protein,ACXYSJ_22875,,LssY C-terminal domain-containing protein,100,100,100,0.00E+00,574,yes,yes,yes
PGIDNB_22740,,aminotransferase,ACXYSJ_22880,,pyridoxal-phosphate-dependent aminotransferase family protein,100,100,100,0.00E+00,803,yes,yes,yes
PGIDNB_22745,,branched-chain amino acid ABC transporter substrate-binding protein,ACXYSJ_22885,,ABC transporter substrate-binding protein,100,100,100,0.00E+00,771,yes,yes,yes
PGIDNB_22750,,ABC transporter ATP-binding protein,ACXYSJ_22890,,ABC transporter ATP-binding protein,100,100,100,1.78E-174,476,yes,yes,yes
PGIDNB_22755,,metal-dependent hydrolase,ACXYSJ_22895,,branched-chain amino acid ABC transporter ATP-binding protein/permease,100,100,100,0.00E+00,1150,yes,yes,yes
PGIDNB_22760,,branched-chain amino acid ABC transporter permease,ACXYSJ_22900,,branched-chain amino acid ABC transporter permease,100,100,100,0.00E+00,655,yes,yes,yes
PGIDNB_22765,,MFS transporter,ACXYSJ_22905,,MFS transporter,100,100,100,0.00E+00,897,yes,yes,yes
PGIDNB_22770,htpX,zinc metalloprotease HtpX,ACXYSJ_22910,htpX,zinc metalloprotease HtpX,100,100,100,0.00E+00,632,yes,yes,yes
PGIDNB_22775,,Adenylyl cyclase class-3/4/guanylyl cyclase,ACXYSJ_22915,,adenylate/guanylate cyclase domain-containing protein,100,100,100,0.00E+00,930,yes,yes,yes
PGIDNB_22780,,cytochrome P450,ACXYSJ_22920,,cytochrome P450,100,100,100,0.00E+00,942,yes,yes,yes
PGIDNB_22785,,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase",ACXYSJ_22925,,SDR family NAD(P)-dependent oxidoreductase,100,95.24,100,0.00E+00,562,yes,yes,yes
PGIDNB_22790,,Diguanylate cyclase/phosphodiesterase,ACXYSJ_22930,,putative bifunctional diguanylate cyclase/phosphodiesterase,100,100,98.2,0.00E+00,1206,yes,yes,yes
PGIDNB_22795,,DUF6455 domain-containing protein,ACXYSJ_22935,,hypothetical protein,100,100,100,3.55E-108,301,yes,yes,yes
PGIDNB_22800,,Cytochrome c,ACXYSJ_22940,,c-type cytochrome,100,100,100,7.05E-83,234,yes,yes,yes
PGIDNB_22805,,acyl-CoA dehydrogenase,ACXYSJ_22945,,acyl-CoA dehydrogenase family protein,100,100,100,0.00E+00,866,yes,yes,yes
PGIDNB_22810,,hypothetical protein,ACXYSJ_22950,,hypothetical protein,100,100,92.86,8.68E-43,130,yes,yes,yes
PGIDNB_22815,,hypothetical protein,ACXYSJ_22955,,hypothetical protein,99.16,89.47,100,1.86E-82,234,yes,yes,yes
PGIDNB_22820,,Diguanylate cyclase/phosphodiesterase,ACXYSJ_22960,,bifunctional diguanylate cyclase/phosphodiesterase,100,100,100,0.00E+00,1852,yes,yes,yes
PGIDNB_22825,,Gamma-glutamyltransferase 1 Threonine peptidase MEROPS family T03,ACXYSJ_22965,,gamma-glutamyltransferase family protein,100,100,100,0.00E+00,1072,yes,yes,yes
PGIDNB_22830,,hypothetical protein,,,,,,,,,no,no,no
PGIDNB_22835,,hypothetical protein,ACXYSJ_22970,,hypothetical protein,100,100,100,5.46E-89,251,yes,yes,yes
PGIDNB_22840,,YccF domain-containing protein,ACXYSJ_22975,,YccF domain-containing protein,100,100,100,1.76E-88,250,yes,yes,yes
PGIDNB_22850,,histidine kinase,ACXYSJ_22990,,HWE histidine kinase domain-containing protein,100,100,100,0.00E+00,967,yes,yes,yes
PGIDNB_22855,kaiB,circadian clock protein KaiB,ACXYSJ_22995,,circadian clock KaiB family protein,100,100,100,4.11E-62,180,yes,yes,yes
PGIDNB_22860,kaiC,circadian clock protein KaiC,ACXYSJ_23000,kaiC,circadian clock protein KaiC,100,100,100,0.00E+00,1138,yes,yes,yes
PGIDNB_22865,lrp,transcriptional regulator,ACXYSJ_23005,,Lrp/AsnC family transcriptional regulator,100,100,100,1.77E-123,342,yes,yes,yes
PGIDNB_22870,,hypothetical protein,ACXYSJ_23010,,hypothetical protein,100,100,100,2.45E-49,147,yes,yes,yes
PGIDNB_22875,,hypothetical protein,ACXYSJ_23015,,hypothetical protein,100,100,100,1.49E-46,139,yes,yes,yes
PGIDNB_22880,ccoS,cbb3-type cytochrome oxidase assembly protein CcoS,ACXYSJ_23020,ccoS,cbb3-type cytochrome oxidase assembly protein CcoS,100,100,100,3.81E-37,115,yes,yes,yes
PGIDNB_22885,cadA,cadmium-translocating P-type ATPase,ACXYSJ_23025,,heavy metal translocating P-type ATPase,100,100,100,0.00E+00,1465,yes,yes,yes
PGIDNB_22890,,nitrogen fixation protein FixH,ACXYSJ_23030,,FixH family protein,100,100,100,4.30E-120,333,yes,yes,yes
PGIDNB_22895,ccoG,cytochrome c oxidase accessory protein CcoG,ACXYSJ_23035,ccoG,cytochrome c oxidase accessory protein CcoG,100,94.73,100,0.00E+00,998,yes,yes,yes
PGIDNB_22900,ccoP,"cytochrome-c oxidase, cbb3-type subunit III",ACXYSJ_23040,ccoP,"cytochrome-c oxidase, cbb3-type subunit III",100,100,100,0.00E+00,600,yes,yes,yes
PGIDNB_22905,,CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone,ACXYSJ_23045,,cbb3-type cytochrome c oxidase subunit 3,100,100,100,1.81E-35,110,yes,yes,yes
PGIDNB_22910,ccoO,"cytochrome-c oxidase, cbb3-type subunit II",ACXYSJ_23050,ccoO,"cytochrome-c oxidase, cbb3-type subunit II",100,100,100,0.00E+00,506,yes,yes,yes
PGIDNB_22915,ccoN,"cytochrome-c oxidase, cbb3-type subunit I",ACXYSJ_23055,ccoN,"cytochrome-c oxidase, cbb3-type subunit I",100,100,100,0.00E+00,1102,yes,yes,yes
PGIDNB_22920,panE,2-dehydropantoate 2-reductase,ACXYSJ_23060,panE,2-dehydropantoate 2-reductase,100,100,100,0.00E+00,607,yes,yes,yes
PGIDNB_22925,ydfG,short-chain dehydrogenase,ACXYSJ_23065,,SDR family oxidoreductase,100,100,100,0.00E+00,497,yes,yes,yes
PGIDNB_22930,,2-hydroxychromene-2-carboxylate isomerase,ACXYSJ_23070,,DsbA family protein,100,100,100,2.22E-148,407,yes,yes,yes
PGIDNB_22935,,DUF2239 domain-containing protein,ACXYSJ_23075,,DUF2239 family protein,100,100,100,7.43E-147,404,yes,yes,yes
PGIDNB_22940,,hypothetical protein,ACXYSJ_23080,,GIY-YIG nuclease family protein,100,100,100,2.12E-80,228,yes,yes,yes
PGIDNB_22945,,Glutathione S-transferase-like,ACXYSJ_23085,,glutathione S-transferase family protein,100,100,100,2.54E-166,454,yes,yes,yes
PGIDNB_22950,fabG,short chain dehydrogenase,ACXYSJ_23090,,SDR family oxidoreductase,100,100,100,0.00E+00,600,yes,yes,yes
PGIDNB_22955,ggt,gamma-glutamyltransferase,ACXYSJ_23095,ggt,gamma-glutamyltransferase,100,99.48,100,0.00E+00,1150,yes,yes,yes
PGIDNB_22960,,MFS transporter,ACXYSJ_23100,,MFS transporter,100,100,100,0.00E+00,902,yes,yes,yes
PGIDNB_22965,,hypothetical protein,ACXYSJ_23105,,hypothetical protein,100,100,100,3.84E-26,86.3,yes,yes,yes
PGIDNB_22970,,3-deoxy-7-phosphoheptulonate synthase,ACXYSJ_23110,,3-deoxy-7-phosphoheptulonate synthase,100,100,100,0.00E+00,736,yes,yes,yes
PGIDNB_22975,purH,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,ACXYSJ_23115,purH,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,100,100,100,0.00E+00,1070,yes,yes,yes
PGIDNB_22980,,heparinase,ACXYSJ_23120,,heparinase II/III family protein,99.83,92.99,100,0.00E+00,1187,yes,yes,yes
PGIDNB_22985,rsmB,MFS transporter,ACXYSJ_23125,,RsmB/NOP family class I SAM-dependent RNA methyltransferase,100,100,100,0.00E+00,887,yes,yes,yes
PGIDNB_22990,,DUF1674 domain-containing protein,ACXYSJ_23130,,DUF1674 domain-containing protein,100,100,100,1.29E-48,145,yes,yes,yes
PGIDNB_22995,,Nuclease (SNase-like),ACXYSJ_23135,,thermonuclease family protein,99.44,100,92.75,7.08E-130,359,yes,yes,yes
PGIDNB_23000,,alkaline phosphatase,ACXYSJ_23140,,alkaline phosphatase,100,100,100,0.00E+00,1177,yes,yes,yes
PGIDNB_23005,argG,argininosuccinate synthase,ACXYSJ_23145,argG,argininosuccinate synthase,100,100,100,0.00E+00,921,yes,yes,yes
PGIDNB_23010,,phosphoesterase,ACXYSJ_23150,,phosphatase PAP2 family protein,100,100,100,0.00E+00,511,yes,yes,yes
PGIDNB_23015,,hypothetical protein,ACXYSJ_23155,,hypothetical protein,100,100,100,7.59E-118,328,yes,yes,yes
PGIDNB_23020,,5'-deoxynucleotidase,ACXYSJ_23160,,HD domain-containing protein,100,100,100,1.68E-146,402,yes,yes,yes
PGIDNB_23025,rlmN,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,ACXYSJ_23165,rlmN,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN,100,100,100,0.00E+00,823,yes,yes,yes
PGIDNB_23030,,Invasion associated locus B (IalB) protein,ACXYSJ_23170,,invasion associated locus B family protein,100,100,100,1.83E-135,374,yes,yes,yes
PGIDNB_23035,qor,NADPH:quinone oxidoreductase,ACXYSJ_23175,,NADPH:quinone oxidoreductase family protein,100,100,100,0.00E+00,650,yes,yes,yes
PGIDNB_23040,,FAD dependent oxidoreductase,ACXYSJ_23180,,phytoene desaturase family protein,100,100,100,0.00E+00,1432,yes,yes,yes
PGIDNB_23045,,"Transcriptional regulator, TetR family",ACXYSJ_23185,,TetR/AcrR family transcriptional regulator,100,100,100,7.60E-153,419,yes,yes,yes
PGIDNB_23050,,DUF1232 domain-containing protein,ACXYSJ_23190,,YkvA family protein,100,100,100,2.08E-90,254,yes,yes,yes
PGIDNB_23055,,4a-hydroxytetrahydrobiopterin dehydratase,ACXYSJ_23195,,4a-hydroxytetrahydrobiopterin dehydratase,100,100,100,2.45E-72,207,yes,yes,yes
PGIDNB_23060,,"TRAP transporter solute receptor, TAXI family",ACXYSJ_23200,,TAXI family TRAP transporter solute-binding subunit,100,100,100,0.00E+00,966,yes,yes,yes
PGIDNB_23065,,PepSY-associated TM helix,ACXYSJ_23205,,PepSY domain-containing protein,100,100,100,0.00E+00,951,yes,yes,yes
PGIDNB_23070,,TonB-dependent siderophore receptor,ACXYSJ_23210,,TonB-dependent receptor,100,100,100,0.00E+00,1532,yes,yes,yes
PGIDNB_23075,,hypothetical protein,,,,,,,,,no,no,no
PGIDNB_23080,typA,translational GTPase TypA,ACXYSJ_23215,typA,translational GTPase TypA,100,100,100,0.00E+00,1231,yes,yes,yes
PGIDNB_23085,,Amine oxidase,ACXYSJ_23220,,flavin monoamine oxidase family protein,100,100,100,0.00E+00,835,yes,yes,yes
PGIDNB_23090,rimI,GNAT family N-acetyltransferase,ACXYSJ_23225,,N-acetyltransferase family protein,100,100,100,2.20E-124,344,yes,yes,yes
PGIDNB_23095,ppa,inorganic diphosphatase,ACXYSJ_23230,ppa,inorganic diphosphatase,100,100,100,1.02E-132,366,yes,yes,yes
PGIDNB_23100,,M20 family peptidase,ACXYSJ_23235,,M20 family peptidase,100,100,100,0.00E+00,1003,yes,yes,yes
PGIDNB_23105,folD,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,ACXYSJ_23240,folD,bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD,100,100,100,0.00E+00,585,yes,yes,yes
PGIDNB_23110,yggU,UPF0235 protein Rpal_0418,ACXYSJ_23245,,DUF167 domain-containing protein,100,100,100,2.01E-72,207,yes,yes,yes
PGIDNB_23115,ycf19,YggT family protein,ACXYSJ_23250,,YggT family protein,100,100,100,3.42E-63,183,yes,yes,yes
PGIDNB_23125,caiD,enoyl-CoA hydratase,ACXYSJ_23260,,enoyl-CoA hydratase,100,100,100,0.00E+00,555,yes,yes,yes
PGIDNB_23130,,nuclear transport factor 2 family protein,ACXYSJ_23265,,nuclear transport factor 2 family protein,100,100,100,6.11E-125,345,yes,yes,yes
PGIDNB_23135,,short-chain dehydrogenase,ACXYSJ_23270,,SDR family NAD(P)-dependent oxidoreductase,99.56,100,87.64,3.11E-163,448,yes,yes,yes
PGIDNB_23140,,Tellurite resistance protein TerB,ACXYSJ_23275,,tellurite resistance TerB family protein,100,100,100,7.42E-115,319,yes,yes,yes
PGIDNB_23145,,Cytochrome P450,ACXYSJ_23280,,cytochrome P450,100,100,100,0.00E+00,926,yes,yes,yes
PGIDNB_23150,,Lipase-C domain-containing protein,,,,,,,,,no,no,no
PGIDNB_23155,,MFS transporter,ACXYSJ_23290,,MFS transporter,100,100,100,0.00E+00,1100,yes,yes,yes
PGIDNB_23160,,Cysteine rich repeat,ACXYSJ_23295,,hypothetical protein,100,100,100,7.30E-48,143,yes,yes,yes
PGIDNB_23165,,phasin,ACXYSJ_23300,,phasin family protein,100,100,100,4.23E-82,233,yes,yes,yes
PGIDNB_23170,,hypothetical protein,ACXYSJ_23305,,hypothetical protein,100,100,100,3.42E-94,265,yes,yes,yes
PGIDNB_23175,,hypothetical protein,ACXYSJ_23310,,hypothetical protein,100,100,100,1.21E-76,219,yes,yes,yes
PGIDNB_23180,,hypothetical protein,ACXYSJ_23315,,hypothetical protein,100,100,100,9.31E-50,148,yes,yes,yes
PGIDNB_23185,,PepSY-associated TM helix,ACXYSJ_23320,,PepSY domain-containing protein,100,100,100,0.00E+00,598,yes,yes,yes
PGIDNB_23190,,DUF4407 domain-containing protein,ACXYSJ_23325,,DUF4407 domain-containing protein,100,100,100,0.00E+00,1044,yes,yes,yes
PGIDNB_23195,,flagellar biosynthesis protein FlgC,ACXYSJ_23330,,flagellar basal body rod protein FlgC,100,100,100,8.57E-94,264,yes,yes,yes
PGIDNB_23200,,NADH dehydrogenase (Quinone),ACXYSJ_23335,,monovalent cation/H+ antiporter subunit A,100,100,100,0.00E+00,1859,yes,yes,yes
PGIDNB_23205,,Na(+)/H(+) antiporter subunit C,ACXYSJ_23340,,Na(+)/H(+) antiporter subunit C,100,100,100,2.16E-86,244,yes,yes,yes
PGIDNB_23210,,monovalent cation/H+ antiporter subunit D,ACXYSJ_23345,,monovalent cation/H+ antiporter subunit D,100,100,100,0.00E+00,976,yes,yes,yes
PGIDNB_23215,,Na+/H+ antiporter subunit E,ACXYSJ_23350,,Na+/H+ antiporter subunit E,100,100,100,1.95E-116,323,yes,yes,yes
PGIDNB_23220,,K+/H+ antiporter subunit F,ACXYSJ_23355,,K+/H+ antiporter subunit F,100,100,100,3.00E-59,173,yes,yes,yes
PGIDNB_23225,,Na+/H+ antiporter subunit G,ACXYSJ_23360,,Na+/H+ antiporter subunit G,100,100,100,8.46E-95,266,yes,yes,yes
PGIDNB_23230,,Uncharacterized protein UPF0065,ACXYSJ_23365,,Bug family tripartite tricarboxylate transporter substrate binding protein,100,100,100,0.00E+00,676,yes,yes,yes
PGIDNB_23235,tnp-IS5,IS5 family transposase,ACXYSJ_23370,,IS5 family transposase,100,100,100,0.00E+00,743,yes,yes,yes
PGIDNB_23240,,hypothetical protein,ACXYSJ_23375,,hypothetical protein,100,81.9,100,9.76E-60,175,yes,yes,yes
PGIDNB_23245,,hypothetical protein,ACXYSJ_23380,,hypothetical protein,100,100,100,1.50E-112,313,yes,yes,yes
PGIDNB_23250,,hypothetical protein,ACXYSJ_23385,,hypothetical protein,100,100,100,2.37E-25,84.3,yes,yes,yes
PGIDNB_23255,,PTS IIA-like nitrogen-regulatory protein PtsN,ACXYSJ_23390,,PTS sugar transporter subunit IIA,100,100,100,2.15E-104,291,yes,yes,yes
PGIDNB_23260,,Response regulator receiver,ACXYSJ_23395,,response regulator,100,100,100,3.97E-173,473,yes,yes,yes
PGIDNB_23265,,Histidine kinase,ACXYSJ_23400,,DUF4118 domain-containing protein,100,100,100,0.00E+00,1819,yes,yes,yes
PGIDNB_23270,kdpC,K(+)-transporting ATPase subunit C,ACXYSJ_23405,,K(+)-transporting ATPase subunit C,100,100,100,7.97E-145,398,yes,yes,yes
PGIDNB_23275,kdpB,potassium-transporting ATPase subunit KdpB,ACXYSJ_23410,kdpB,potassium-transporting ATPase subunit KdpB,100,100,100,0.00E+00,1398,yes,yes,yes
PGIDNB_23280,kdpA,potassium-transporting ATPase subunit KdpA,ACXYSJ_23415,kdpA,potassium-transporting ATPase subunit KdpA,100,100,100,0.00E+00,1123,yes,yes,yes
PGIDNB_23285,,K+-transporting ATPase ATPase F chain,ACXYSJ_23420,,K(+)-transporting ATPase subunit F,100,100,100,3.86E-14,55.1,yes,no,no
PGIDNB_23290,,hypothetical protein,ACXYSJ_23425,,hypothetical protein,100,100,100,1.81E-65,189,yes,yes,yes
PGIDNB_23295,,hypothetical protein,ACXYSJ_23430,,hypothetical protein,100,100,100,1.91E-104,291,yes,yes,yes
PGIDNB_23300,dapA,4-hydroxy-tetrahydrodipicolinate synthase,ACXYSJ_23435,dapA,4-hydroxy-tetrahydrodipicolinate synthase,100,100,100,0.00E+00,637,yes,yes,yes
PGIDNB_23305,,hypothetical protein,ACXYSJ_23440,,hypothetical protein,100,100,100,1.13E-142,392,yes,yes,yes
PGIDNB_23310,,hypothetical protein,ACXYSJ_23445,,hypothetical protein,100,100,100,1.63E-129,358,yes,yes,yes
PGIDNB_23315,,hypothetical protein,ACXYSJ_23450,,hypothetical protein,100,100,100,8.88E-59,172,yes,yes,yes
PGIDNB_23320,,"Transcriptional regulator, LysR family",ACXYSJ_23455,,LysR family transcriptional regulator,100,100,100,0.00E+00,600,yes,yes,yes
PGIDNB_23325,,putative inorganic carbon transporter subunit DabB,ACXYSJ_23460,,proton-conducting transporter transmembrane domain-containing protein,100,100,100,0.00E+00,993,yes,yes,yes
PGIDNB_23330,dabA,putative inorganic carbon transporter subunit DabA,ACXYSJ_23465,,YbcC family protein,100,100,100,0.00E+00,1600,yes,yes,yes
PGIDNB_23335,,Phosphoglycerate mutase,ACXYSJ_18640,,histidine phosphatase family protein,100,100,100,1.17E-174,476,no,no,no
PGIDNB_23340,,hypothetical protein,ACXYSJ_23475,,DUF6671 family protein,100,100,100,0.00E+00,587,yes,yes,yes
PGIDNB_23345,,hypothetical protein,ACXYSJ_23480,,hypothetical protein,100,100,100,7.43E-40,122,yes,yes,yes
PGIDNB_23350,,AB hydrolase-1 domain-containing protein,ACXYSJ_23485,,YheT family hydrolase,100,97.58,100,0.00E+00,652,yes,yes,yes
PGIDNB_23355,,hypothetical protein,ACXYSJ_23490,,hypothetical protein,100,100,100,5.31E-43,130,yes,yes,yes
PGIDNB_23360,,Uri superfamily endonuclease,ACXYSJ_23495,,GIY-YIG nuclease family protein,100,100,100,1.43E-109,305,yes,yes,yes
PGIDNB_23365,,CutA1 divalent ion tolerance protein,ACXYSJ_23500,cutA,divalent-cation tolerance protein CutA,100,100,100,7.84E-78,221,yes,yes,yes
PGIDNB_23370,,zinc ribbon domain-containing protein,ACXYSJ_23505,,FmdB family zinc ribbon protein,100,100,100,2.16E-48,144,yes,yes,yes
PGIDNB_23375,,hypothetical protein,ACXYSJ_23510,,hypothetical protein,99.43,96.7,100,1.87E-121,337,yes,yes,yes
PGIDNB_23380,,hypothetical protein,ACXYSJ_23515,,hypothetical protein,100,100,100,5.78E-61,177,yes,yes,yes
PGIDNB_23385,bluB,"5,6-dimethylbenzimidazole synthase",ACXYSJ_23520,bluB,"5,6-dimethylbenzimidazole synthase",100,95.71,100,1.04E-165,453,yes,yes,yes
PGIDNB_23390,cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,ACXYSJ_23525,cobT,nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,100,100,100,0.00E+00,685,yes,yes,yes
PGIDNB_23395,,putative metal-binding protein,ACXYSJ_23530,,DUF1636 family protein,100,100,100,4.29E-111,309,yes,yes,yes
PGIDNB_23400,cobU,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,ACXYSJ_23535,cobU,bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase,100,100,100,4.25E-127,351,yes,yes,yes
PGIDNB_23405,cobW,cobalamin biosynthesis protein CobW,ACXYSJ_23540,cobW,cobalamin biosynthesis protein CobW,100,100,100,0.00E+00,657,yes,yes,yes
PGIDNB_23410,,"Hydrogenobyrinic acid a,c-diamide cobaltochelatase",ACXYSJ_23545,cobN,cobaltochelatase subunit CobN,100,99.28,100,0.00E+00,2451,yes,yes,yes
PGIDNB_23415,cobO,"cob(I)yrinic acid a,c-diamide adenosyltransferase",ACXYSJ_23550,cobO,"cob(I)yrinic acid a,c-diamide adenosyltransferase",100,100,100,1.36E-154,424,yes,yes,yes
PGIDNB_23420,cobQ,cobyric acid synthase,ACXYSJ_23555,,cobyric acid synthase,100,100,100,0.00E+00,993,yes,yes,yes
PGIDNB_23425,cbiB,adenosylcobinamide-phosphate synthase CbiB,ACXYSJ_23560,cbiB,adenosylcobinamide-phosphate synthase CbiB,100,100,100,0.00E+00,624,yes,yes,yes
PGIDNB_23430,,Periplasmic binding protein,ACXYSJ_23565,,ABC transporter substrate-binding protein,100,100,100,0.00E+00,555,yes,yes,yes
PGIDNB_23435,,ABC transporter related,ACXYSJ_23570,,ABC transporter ATP-binding protein,100,100,100,0.00E+00,508,yes,yes,yes
PGIDNB_23440,,ABC transporter permease,ACXYSJ_23575,,FecCD family ABC transporter permease,100,100,100,0.00E+00,630,yes,yes,yes
